action_id,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
636,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
637,random,1,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
638,random,1,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
639,random,1,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
640,random,1,high,random,page_4KB,30,4096,16,8,True,10,5.2668
641,random,1,high,random,page_4KB,60,4096,16,8,True,10,6.320159999999999
642,random,1,high,random,page_4KB,120,4096,16,8,True,10,7.9002
643,random,1,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
644,random,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
645,random,1,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
646,random,1,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
647,random,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
648,random,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
649,random,2,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
650,random,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
651,random,2,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
652,random,2,low,random,page_4KB,30,256,4,0,True,10,1.122
653,random,2,low,random,page_4KB,60,1024,4,0,True,10,1.584
654,random,2,low,random,page_4KB,120,1024,4,0,True,10,1.98
655,random,2,low,random,page_4KB,300,1024,4,0,True,10,2.64
656,random,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
657,random,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
658,random,2,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
659,random,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
660,random,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
661,random,2,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
662,random,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
663,random,2,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
664,random,2,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
665,random,2,medium,random,page_4KB,60,1024,8,4,True,10,2.9272320000000005
666,random,2,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
667,random,2,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
668,random,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
669,random,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
670,random,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
671,random,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
672,random,2,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
673,random,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
674,random,2,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
675,random,2,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
676,random,2,high,random,page_4KB,30,4096,16,8,True,10,5.2668
677,random,2,high,random,page_4KB,60,4096,16,8,True,10,6.320159999999999
678,random,2,high,random,page_4KB,120,4096,16,8,True,10,7.9002
679,random,2,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
680,random,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
681,random,2,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
682,random,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
683,random,2,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
684,random,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
685,random,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
686,random,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
687,random,3,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
688,random,3,low,random,page_4KB,30,256,4,0,True,10,1.122
689,random,3,low,random,page_4KB,60,1024,4,0,True,10,1.584
690,random,3,low,random,page_4KB,120,1024,4,0,True,10,1.98
691,random,3,low,random,page_4KB,300,1024,4,0,True,10,2.64
692,random,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
693,random,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
694,random,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
695,random,3,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
696,random,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
697,random,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
698,random,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
699,random,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
700,random,3,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
701,random,3,medium,random,page_4KB,60,1024,8,4,True,10,2.9272320000000005
702,random,3,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
703,random,3,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
704,random,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
705,random,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
706,random,3,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
707,random,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
708,random,3,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
709,random,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
710,random,3,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
711,random,3,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
712,random,3,high,random,page_4KB,30,4096,16,8,True,10,5.2668
713,random,3,high,random,page_4KB,60,4096,16,8,True,10,6.320159999999999
714,random,3,high,random,page_4KB,120,4096,16,8,True,10,7.9002
715,random,3,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
716,random,3,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
717,random,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
718,random,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
719,random,3,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
720,random,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
721,random,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
722,random,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
723,random,4,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
724,random,4,low,random,page_4KB,30,256,4,0,True,10,1.122
725,random,4,low,random,page_4KB,60,1024,4,0,True,10,1.584
726,random,4,low,random,page_4KB,120,1024,4,0,True,10,1.98
727,random,4,low,random,page_4KB,300,1024,4,0,True,10,2.64
728,random,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
729,random,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
730,random,4,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
731,random,4,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
732,random,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
733,random,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
734,random,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
735,random,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
736,random,4,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
737,random,4,medium,random,page_4KB,60,1024,8,4,True,10,2.9272320000000005
738,random,4,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
739,random,4,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
740,random,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
741,random,4,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
742,random,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
743,random,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
744,random,4,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
745,random,4,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
746,random,4,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
747,random,4,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
748,random,4,high,random,page_4KB,30,4096,16,8,True,10,5.2668
749,random,4,high,random,page_4KB,60,4096,16,8,True,10,6.320159999999999
750,random,4,high,random,page_4KB,120,4096,16,8,True,10,7.9002
751,random,4,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
752,random,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
753,random,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
754,random,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
755,random,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
756,random,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
757,random,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
758,random,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
759,random,5,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
760,random,5,low,random,page_4KB,30,256,4,0,True,10,1.122
761,random,5,low,random,page_4KB,60,1024,4,0,True,10,1.584
762,random,5,low,random,page_4KB,120,1024,4,0,True,10,1.98
763,random,5,low,random,page_4KB,300,1024,4,0,True,10,2.64
764,random,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
765,random,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
766,random,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
767,random,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
768,random,5,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
769,random,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
770,random,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
771,random,5,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
772,random,5,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
773,random,5,medium,random,page_4KB,60,1024,8,4,True,10,2.9272320000000005
774,random,5,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
775,random,5,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
776,random,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
777,random,5,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
778,random,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
779,random,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
780,random,5,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
781,random,5,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
782,random,5,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
783,random,5,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
784,random,5,high,random,page_4KB,30,4096,16,8,True,10,5.2668
785,random,5,high,random,page_4KB,60,4096,16,8,True,10,6.320159999999999
786,random,5,high,random,page_4KB,120,4096,16,8,True,10,7.9002
787,random,5,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
788,random,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
789,random,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
790,random,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
791,random,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
792,random,6,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
793,random,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
794,random,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
795,random,6,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
796,random,6,low,random,page_4KB,30,256,4,0,True,10,1.122
797,random,6,low,random,page_4KB,60,1024,4,0,True,10,1.584
798,random,6,low,random,page_4KB,120,1024,4,0,True,10,1.98
799,random,6,low,random,page_4KB,300,1024,4,0,True,10,2.64
800,random,6,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
801,random,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
802,random,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
803,random,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
804,random,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
805,random,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
806,random,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
807,random,6,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
808,random,6,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
809,random,6,medium,random,page_4KB,60,1024,8,4,True,10,2.9272320000000005
810,random,6,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
811,random,6,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
812,random,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
813,random,6,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
814,random,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
815,random,6,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
816,random,6,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
817,random,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
818,random,6,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
819,random,6,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
820,random,6,high,random,page_4KB,30,4096,16,8,True,10,5.2668
821,random,6,high,random,page_4KB,60,4096,16,8,True,10,6.320159999999999
822,random,6,high,random,page_4KB,120,4096,16,8,True,10,7.9002
823,random,6,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
824,random,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
825,random,6,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
826,random,6,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
827,random,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
828,random,7,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
829,random,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
830,random,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
831,random,7,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
832,random,7,low,random,page_4KB,30,256,4,0,True,10,1.122
833,random,7,low,random,page_4KB,60,1024,4,0,True,10,1.584
834,random,7,low,random,page_4KB,120,1024,4,0,True,10,1.98
835,random,7,low,random,page_4KB,300,1024,4,0,True,10,2.64
836,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
837,random,7,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
838,random,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
839,random,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
840,random,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
841,random,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
842,random,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
843,random,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
844,random,7,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
845,random,7,medium,random,page_4KB,60,1024,8,4,True,10,2.9272320000000005
846,random,7,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
847,random,7,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
848,random,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
849,random,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
850,random,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
851,random,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
852,random,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
853,random,7,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
854,random,7,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
855,random,7,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
856,random,7,high,random,page_4KB,30,4096,16,8,True,10,5.2668
857,random,7,high,random,page_4KB,60,4096,16,8,True,10,6.320159999999999
858,random,7,high,random,page_4KB,120,4096,16,8,True,10,7.9002
859,random,7,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
860,random,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
861,random,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
862,random,7,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
863,random,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
864,march,0,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
865,march,0,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
866,march,0,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
867,march,0,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
868,march,0,low,random,page_4KB,30,256,4,0,True,10,1.2903
869,march,0,low,random,page_4KB,60,1024,4,0,True,10,1.8216
870,march,0,low,random,page_4KB,120,1024,4,0,True,10,2.277
871,march,0,low,random,page_4KB,300,1024,4,0,True,10,3.036
872,march,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
873,march,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
874,march,0,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
875,march,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
876,march,0,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
877,march,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
878,march,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
879,march,0,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
880,march,0,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
881,march,0,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
882,march,0,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
883,march,0,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
884,march,0,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
885,march,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
886,march,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
887,march,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
888,march,0,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
889,march,0,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
890,march,0,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
891,march,0,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
892,march,0,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
893,march,0,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
894,march,0,high,random,page_4KB,120,4096,16,8,True,10,9.08523
895,march,0,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
896,march,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
897,march,0,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
898,march,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
899,march,0,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
900,march,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
901,march,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
902,march,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
903,march,1,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
904,march,1,low,random,page_4KB,30,256,4,0,True,10,1.2903
905,march,1,low,random,page_4KB,60,1024,4,0,True,10,1.8216
906,march,1,low,random,page_4KB,120,1024,4,0,True,10,2.277
907,march,1,low,random,page_4KB,300,1024,4,0,True,10,3.036
908,march,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
909,march,1,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
910,march,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
911,march,1,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
912,march,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
913,march,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
914,march,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
915,march,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
916,march,1,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
917,march,1,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
918,march,1,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
919,march,1,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
920,march,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
921,march,1,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
922,march,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
923,march,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
924,march,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
925,march,1,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
926,march,1,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
927,march,1,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
928,march,1,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
929,march,1,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
930,march,1,high,random,page_4KB,120,4096,16,8,True,10,9.08523
931,march,1,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
932,march,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
933,march,1,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
934,march,1,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
935,march,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
936,march,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
937,march,2,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
938,march,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
939,march,2,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
940,march,2,low,random,page_4KB,30,256,4,0,True,10,1.2903
941,march,2,low,random,page_4KB,60,1024,4,0,True,10,1.8216
942,march,2,low,random,page_4KB,120,1024,4,0,True,10,2.277
943,march,2,low,random,page_4KB,300,1024,4,0,True,10,3.036
944,march,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
945,march,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
946,march,2,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
947,march,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
948,march,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
949,march,2,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
950,march,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
951,march,2,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
952,march,2,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
953,march,2,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
954,march,2,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
955,march,2,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
956,march,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
957,march,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
958,march,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
959,march,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
960,march,2,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
961,march,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
962,march,2,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
963,march,2,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
964,march,2,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
965,march,2,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
966,march,2,high,random,page_4KB,120,4096,16,8,True,10,9.08523
967,march,2,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
968,march,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
969,march,2,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
970,march,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
971,march,2,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
972,march,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
973,march,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
974,march,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
975,march,3,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
976,march,3,low,random,page_4KB,30,256,4,0,True,10,1.2903
977,march,3,low,random,page_4KB,60,1024,4,0,True,10,1.8216
978,march,3,low,random,page_4KB,120,1024,4,0,True,10,2.277
979,march,3,low,random,page_4KB,300,1024,4,0,True,10,3.036
980,march,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
981,march,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
982,march,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
983,march,3,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
984,march,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
985,march,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
986,march,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
987,march,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
988,march,3,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
989,march,3,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
990,march,3,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
991,march,3,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
992,march,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
993,march,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
