agent,episode,action_id,count,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
random,47,1892,1,inversion,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
random,47,1472,1,solid,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,47,1158,1,butterfly,0,low,random,page_4KB,120,1024,4,0,True,10,2.574
random,47,115,1,walking_1_0,3,low,random,page_4KB,300,1024,4,0,True,10,2.9040000000000004
random,47,267,1,walking_1_0,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.098262399999999
random,47,1496,1,solid,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,47,681,1,random,2,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
random,47,514,1,checkerboard,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4848000000000003
random,47,901,1,march,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
random,47,1245,1,butterfly,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
random,47,992,1,march,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,47,1377,1,butterfly,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
random,47,748,1,random,4,high,random,page_4KB,30,4096,16,8,True,10,5.2668
random,47,608,1,random,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
random,47,246,1,walking_1_0,6,high,random,page_4KB,120,4096,16,8,True,10,8.690219999999998
random,47,1544,1,solid,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,47,1027,1,march,4,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,47,1226,1,butterfly,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
random,47,1576,1,solid,3,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
random,47,607,1,random,0,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
random,47,1318,1,butterfly,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,47,729,1,random,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,47,1159,1,butterfly,0,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
random,47,139,1,walking_1_0,3,high,random,page_4KB,300,0,16,8,True,10,13.518119999999996
random,47,639,1,random,1,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
random,47,1681,1,solid,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
random,47,842,1,random,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
random,47,1501,2,solid,1,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
random,47,1608,1,solid,4,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
random,47,14,1,walking_1_0,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.8236967999999996
random,47,1638,1,solid,5,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
random,47,847,1,random,7,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
random,47,1136,1,march,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,47,1280,2,butterfly,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
random,47,2006,1,inversion,7,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
random,47,405,1,checkerboard,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,47,344,1,checkerboard,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.293273600000001
random,47,316,1,checkerboard,0,high,random,page_4KB,30,4096,16,8,True,10,6.320159999999999
random,47,1599,1,solid,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,47,1471,1,solid,0,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
random,47,759,1,random,5,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,47,109,1,walking_1_0,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.254
random,47,1622,1,solid,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
random,47,1091,1,march,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
random,47,156,1,walking_1_0,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.124276
random,47,353,1,checkerboard,1,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,47,630,1,random,1,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
random,47,1201,1,butterfly,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,47,1106,1,march,6,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,47,1135,1,march,7,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,47,839,1,random,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
random,47,272,1,walking_1_0,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.935500800000001
random,47,799,1,random,6,low,random,page_4KB,300,1024,4,0,True,10,2.64
random,47,1250,1,butterfly,2,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
random,47,1137,1,march,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
random,47,906,1,march,1,low,random,page_4KB,120,1024,4,0,True,10,2.277
random,47,769,1,random,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
random,47,1114,1,march,6,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
random,47,359,1,checkerboard,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.628991999999997
random,48,1724,1,solid,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,48,956,1,march,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,48,1766,1,inversion,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
random,48,603,1,random,0,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
random,48,819,1,random,6,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
random,48,833,1,random,7,low,random,page_4KB,60,1024,4,0,True,10,1.584
random,48,1323,1,butterfly,4,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,48,1094,1,march,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,48,1009,1,march,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
random,48,1211,1,butterfly,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
random,48,1816,1,inversion,2,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,48,693,1,random,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,48,1711,1,solid,7,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
random,48,1160,1,butterfly,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,48,1441,1,solid,0,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
random,48,1708,1,solid,7,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
random,48,755,1,random,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
random,48,613,1,random,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
random,48,760,1,random,5,low,random,page_4KB,30,256,4,0,True,10,1.122
random,48,360,1,checkerboard,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,48,1970,1,inversion,6,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
random,48,1496,1,solid,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,48,1493,1,solid,1,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
random,48,184,1,walking_1_0,5,low,random,page_4KB,30,256,4,0,True,10,1.2342000000000002
random,48,1533,1,solid,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
random,48,1877,1,inversion,4,low,random,page_4KB,60,1024,4,0,True,10,1.86912
random,48,907,1,march,1,low,random,page_4KB,300,1024,4,0,True,10,3.036
random,48,712,1,random,3,high,random,page_4KB,30,4096,16,8,True,10,5.2668
random,48,1874,1,inversion,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
random,48,238,1,walking_1_0,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,48,761,1,random,5,low,random,page_4KB,60,1024,4,0,True,10,1.584
random,48,1126,1,march,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
random,48,1694,2,solid,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
random,48,1008,1,march,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
random,48,1071,1,march,5,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
random,48,1068,1,march,5,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,48,878,1,march,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,48,1219,1,butterfly,1,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
random,48,1576,1,solid,3,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
random,48,662,1,random,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
random,48,293,1,checkerboard,0,low,random,page_4KB,60,1024,4,0,True,10,1.9008
random,48,359,1,checkerboard,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.628991999999997
random,48,1155,1,butterfly,0,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
random,48,1466,1,solid,0,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,48,1990,1,inversion,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,48,966,1,march,2,high,random,page_4KB,120,4096,16,8,True,10,9.08523
random,48,304,1,checkerboard,0,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,48,880,1,march,0,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
random,48,220,1,walking_1_0,6,low,random,page_4KB,30,256,4,0,True,10,1.2342000000000002
random,48,273,1,walking_1_0,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.722600960000001
random,48,1569,1,solid,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
random,48,1177,1,butterfly,0,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
random,48,564,1,checkerboard,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,48,923,1,march,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,48,106,1,walking_1_0,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.745656
random,48,796,1,random,6,low,random,page_4KB,30,256,4,0,True,10,1.122
random,48,162,1,walking_1_0,4,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
random,48,444,1,checkerboard,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.317392
random,48,2003,1,inversion,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
random,48,720,1,random,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,48,1553,1,solid,3,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
random,48,340,1,checkerboard,1,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,48,249,1,walking_1_0,6,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.196524799999999
random,49,1062,1,march,5,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
random,49,1827,1,inversion,2,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
random,49,967,1,march,2,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
random,49,341,1,checkerboard,1,medium,random,page_4KB,60,1024,8,4,True,10,3.5126784000000004
random,49,759,1,random,5,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,49,180,1,walking_1_0,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.88825
random,49,1984,1,inversion,7,low,random,page_4KB,30,256,4,0,True,10,1.32396
random,49,1542,1,solid,2,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
random,49,349,1,checkerboard,1,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,49,625,1,random,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
random,49,1079,1,march,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
random,49,1860,1,inversion,3,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
random,49,1842,1,inversion,3,low,random,page_4KB,120,1024,4,0,True,10,2.3364
random,49,1571,1,solid,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
random,49,784,1,random,5,high,random,page_4KB,30,4096,16,8,True,10,5.2668
random,49,305,1,checkerboard,0,medium,random,page_4KB,60,1024,8,4,True,10,3.5126784000000004
random,49,610,1,random,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
random,49,740,1,random,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
random,49,1914,1,inversion,5,low,random,page_4KB,120,1024,4,0,True,10,2.3364
random,49,410,1,checkerboard,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.171305600000001
random,49,1192,1,butterfly,1,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
random,49,1118,1,march,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
random,49,1519,1,solid,2,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,49,1488,1,solid,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,49,745,1,random,4,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
random,49,1921,1,inversion,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
random,49,1531,1,solid,2,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
random,49,111,1,walking_1_0,3,low,sequential,page_4KB,300,1024,4,0,False,-1,2.09
random,49,1220,1,butterfly,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
random,49,1604,1,solid,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,49,1595,1,solid,4,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
random,49,1340,1,butterfly,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,49,1287,1,butterfly,3,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,49,962,1,march,2,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,49,818,1,random,6,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
random,49,1512,1,solid,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
random,49,777,1,random,5,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.293273600000001
random,49,1198,1,butterfly,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
random,49,1724,1,solid,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,49,935,1,march,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
random,49,384,1,checkerboard,2,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,49,1573,1,solid,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
random,49,1249,1,butterfly,2,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
random,49,656,1,random,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
random,49,376,1,checkerboard,2,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,49,960,1,march,2,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,49,1092,1,march,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
random,49,8,1,walking_1_0,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8101600000000007
random,49,2010,1,inversion,7,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
random,49,1698,1,solid,7,low,random,page_4KB,120,1024,4,0,True,10,2.079
random,49,1008,1,march,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
random,49,0,1,walking_1_0,0,low,sequential,page_4KB,30,256,4,0,False,-1,0.88825
random,49,110,1,walking_1_0,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.5675000000000001
random,49,1439,1,butterfly,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
random,49,1364,1,butterfly,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
random,49,67,1,walking_1_0,1,high,random,page_4KB,300,0,16,8,True,10,13.518119999999996
random,49,1525,1,solid,2,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
random,49,273,1,walking_1_0,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.722600960000001
random,49,1481,1,solid,1,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
random,49,834,1,random,7,low,random,page_4KB,120,1024,4,0,True,10,1.98
random,49,891,1,march,0,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
random,49,1714,1,solid,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
random,49,1854,1,inversion,3,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
random,49,1888,1,inversion,4,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,50,1000,1,march,3,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
random,50,860,1,random,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
random,50,565,1,checkerboard,7,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,50,1501,1,solid,1,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
random,50,23,1,walking_1_0,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,50,707,1,random,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
random,50,1188,1,butterfly,1,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
random,50,49,1,walking_1_0,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.5491311999999997
random,50,1857,1,inversion,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
random,50,1120,1,march,7,low,random,page_4KB,30,256,4,0,True,10,1.2903
random,50,1196,1,butterfly,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,50,786,1,random,5,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,50,1761,1,inversion,0,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
random,50,50,1,walking_1_0,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.8236967999999996
random,50,1032,1,march,4,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,50,131,1,walking_1_0,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,50,991,1,march,3,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,50,843,1,random,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
random,50,309,1,checkerboard,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.151928320000001
random,50,103,1,walking_1_0,2,high,random,page_4KB,300,0,16,8,True,10,13.518119999999996
random,50,1797,1,inversion,1,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
random,50,1563,1,solid,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,50,343,1,checkerboard,1,medium,random,page_4KB,300,4096,8,4,True,10,7.025356800000001
random,50,620,1,random,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
random,50,1073,1,march,5,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
random,50,470,1,checkerboard,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.7099999999999997
random,50,1732,1,inversion,0,low,random,page_4KB,30,256,4,0,True,10,1.32396
random,50,401,1,checkerboard,3,low,random,page_4KB,60,1024,4,0,True,10,1.9008
random,50,767,1,random,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
random,50,194,1,walking_1_0,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.8236967999999996
random,50,1083,1,march,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
random,50,704,1,random,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
random,50,1479,1,solid,1,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
random,50,1220,1,butterfly,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
random,50,1456,1,solid,0,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
random,50,1035,1,march,4,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
random,50,1360,1,butterfly,5,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
random,50,324,1,checkerboard,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,50,1449,1,solid,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
random,50,1069,1,march,5,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
random,50,379,1,checkerboard,2,medium,random,page_4KB,300,4096,8,4,True,10,7.025356800000001
random,50,1070,1,march,5,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,50,1428,1,butterfly,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
random,50,1384,1,butterfly,6,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
random,50,154,1,walking_1_0,4,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.1944000000000012
random,50,1905,1,inversion,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
random,50,1106,1,march,6,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,51,1082,1,march,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
random,51,1995,1,inversion,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
random,51,1060,1,march,5,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
random,51,59,1,walking_1_0,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,51,97,1,walking_1_0,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,51,1076,1,march,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,51,554,1,checkerboard,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.171305600000001
random,51,1558,1,solid,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
random,51,1333,1,butterfly,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
random,51,579,1,random,0,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,51,1842,1,inversion,3,low,random,page_4KB,120,1024,4,0,True,10,2.3364
random,51,1733,1,inversion,0,low,random,page_4KB,60,1024,4,0,True,10,1.86912
random,51,311,1,checkerboard,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.303856640000001
random,51,1921,1,inversion,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
random,51,1498,1,solid,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
random,51,126,1,walking_1_0,3,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
random,51,6,1,walking_1_0,0,low,random,page_4KB,120,1024,4,0,True,10,2.178
random,51,2001,1,inversion,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
random,51,1489,1,solid,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
random,51,1381,1,butterfly,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,51,811,1,random,6,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
random,51,1417,1,butterfly,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,51,1533,1,solid,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
random,51,606,1,random,0,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,51,1907,1,inversion,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
random,51,1136,1,march,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,51,1886,1,inversion,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
random,51,1890,1,inversion,4,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
random,51,1846,1,inversion,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,51,1646,1,solid,5,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,51,38,1,walking_1_0,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.5675000000000001
random,51,678,1,random,2,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,51,1591,1,solid,4,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,51,1186,1,butterfly,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
random,51,1194,1,butterfly,1,low,random,page_4KB,120,1024,4,0,True,10,2.574
random,51,1053,1,march,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
random,51,1836,1,inversion,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,51,858,1,random,7,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,51,594,1,random,0,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
random,51,1739,1,inversion,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
random,51,95,1,walking_1_0,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,51,1970,1,inversion,6,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
random,51,923,1,march,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,51,840,1,random,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
random,52,216,1,walking_1_0,6,low,sequential,page_4KB,30,256,4,0,False,-1,0.88825
random,52,1210,1,butterfly,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,52,772,1,random,5,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
random,52,1653,2,solid,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
random,52,1518,1,solid,2,low,random,page_4KB,120,1024,4,0,True,10,2.079
random,52,1792,1,inversion,1,high,random,page_4KB,30,4096,16,8,True,10,6.214824
random,52,914,1,march,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,52,1576,1,solid,3,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
random,52,482,1,checkerboard,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.171305600000001
random,52,684,1,random,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,52,178,1,walking_1_0,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.745656
random,52,662,1,random,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
random,52,425,1,checkerboard,3,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,52,912,1,march,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
random,52,1060,1,march,5,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
