agent,episode,action_id,count,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
ppo,57,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,57,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,57,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,57,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,57,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,57,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,57,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,57,1403,20,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,58,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,58,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,58,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,58,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,58,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,58,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,58,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,58,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,58,1403,29,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,59,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,59,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,59,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,59,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,59,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,59,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,59,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,59,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,59,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,59,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,59,1403,8,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,60,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,60,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,60,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,60,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,60,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,60,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,60,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,60,34,34,walking_1_0,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.745656
ppo,61,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,61,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,61,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,61,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,61,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,61,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,61,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,61,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,61,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,61,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,61,1403,3,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,62,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,62,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,62,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,62,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,62,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,62,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,62,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,62,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,62,1403,34,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,63,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,63,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,63,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,63,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,63,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,63,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,63,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,63,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,63,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,63,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,63,1403,17,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,64,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,64,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,64,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,64,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,64,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,64,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,64,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,64,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,64,1403,26,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,65,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,65,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,65,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,65,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,65,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,65,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,65,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,65,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,65,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,65,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,65,1403,20,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,66,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,66,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,66,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,66,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,66,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,66,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,66,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,66,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,66,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,66,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,66,1403,31,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,67,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,67,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,67,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,67,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,67,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,67,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,67,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,67,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,67,1403,26,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,68,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,68,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,68,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,68,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,68,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,68,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,68,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,68,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,68,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,68,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,68,1403,13,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,69,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,69,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,69,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,69,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,69,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,69,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,69,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,70,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,70,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,70,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,70,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,70,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,70,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,70,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,70,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,70,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,71,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,71,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,71,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,71,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,71,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,71,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,71,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,72,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,72,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,72,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,72,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,72,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,72,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,72,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,72,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,72,1403,10,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,73,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,73,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,73,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,73,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,73,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,73,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,73,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,73,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,73,1403,1,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,74,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,74,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,74,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,74,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,74,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,74,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,74,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,74,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,74,1403,7,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,75,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,75,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,75,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,75,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,75,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,75,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,75,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,75,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,75,1403,11,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,76,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,76,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,76,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,76,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,76,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,76,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,76,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,76,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,76,1403,25,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,77,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,77,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,77,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,77,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,77,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,77,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,77,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,77,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,77,1403,5,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,78,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,78,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,78,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,78,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,78,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,78,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,78,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,78,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,78,1403,26,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,79,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,79,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,79,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,79,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,79,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,79,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,79,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,79,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,79,1403,3,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,80,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,80,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,80,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,80,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,80,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,80,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,80,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,80,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,80,1403,9,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,81,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,81,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,81,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,81,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,81,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,81,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,81,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,81,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,81,1403,24,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,82,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,82,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,82,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,82,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,82,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,82,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,82,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,82,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,82,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,82,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,82,1403,5,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,83,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,83,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,83,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,83,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,83,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,83,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,83,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,83,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,83,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,83,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,83,1403,7,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,84,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,84,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,84,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,84,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,84,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,84,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,84,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,84,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,84,1403,17,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,85,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,85,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,85,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,85,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,85,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,85,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,85,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,85,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,85,1403,16,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,86,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,86,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
